"code","description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","lun","mar","mer","jeu","ven","sam","dim","daily","special_days","restrict_typ"
"AV-RA","\A 07h-09h30  15h-18h30 LUN. AU VEN.",,,,15,"18.5","3.5",1,1,1,1,1,,,,,
"PS-JE","P 60 min 08h-19h LUN. AU SAM.",,,60,8,19,11,1,1,1,1,1,1,,,,
"R-PZ-2S","\P RESERVE S3R 16h-20h LUN A SAM (2 SECTEURS)",,,,16,20,4,1,1,1,1,1,1,,,,"permit"
"AV-DC","\A 06h30-09h30 LUN. AU VEN.",,,,"6.5","9.5",3,1,1,1,1,1,,,,,
"PV-PB","P 02h 09h-18h LUN. AU VEN.",,,120,9,18,9,1,1,1,1,1,,,,,
"AV-AC","\A 07h-09h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
"R-RN","\P RESERVE S3R 09h-18h LUN A SAM",,,,9,18,9,1,1,1,1,1,1,,,,"permit"
"PD-AD","P STAT. A 45 cm DE LA BORDURE - 15 AVRIL AU 1er NOV.",04-15,11-01,,0,24,24,,,,,,,,1,,"Distance_0.45m"
"PS-JK","P 02h 09h30-18h LUN. AU SAM.",,,120,"9.5",18,"8.5",1,1,1,1,1,1,,,,
"PS-OB","P 60 min 10h30-18h LUN. AU SAM.",,,60,"10.5",18,"7.5",1,1,1,1,1,1,,,,
"R-PR","\P RESERVE S3R 08h30-10h LUNDI AU VENDREDI",,,,"8.5",10,"1.5",1,1,1,1,1,,,,,"permit"
"R-SW","\P EXCEPTE S3R 09h30-23h LUN A SAM",,,,"9.5",23,"13.5",1,1,1,1,1,1,,,,"permit"
"PD-ZZ","P RESERVE (utilisation pour stationnement hors rue seulement)",,,,0,24,24,,,,,,,,1,,"reserved"
"PV-DK","P 15 min 07h-18h30 LUN A VEN",,,15,7,"18.5","11.5",1,1,1,1,1,,,,,
"R-DP","\P RESERVE TITULAIRES DE PERMIS",,,,0,24,24,,,,,,,,1,,"permit"
"PD-TF","P EN FILE",,,,0,24,24,,,,,,,,1,,"lined"
"AV-QC","\A 08h-09h30  16h-18h30 LUN. AU VEN.",,,,8,"9.5","1.5",1,1,1,1,1,,,,,
"AV-QC","\A 08h-09h30  16h-18h30 LUN. AU VEN.",,,,16,"18.5","2.5",1,1,1,1,1,,,,,
"PC-TA","P 03h LUN ET MAR  JEU ET VEN",,,180,0,24,24,1,1,,1,1,,,,,
"PU-TA","P 03h 07h-18h MER",,,180,7,18,11,,,1,,,,,,,
"R-WP","\P EXCEPTE S3R 9h-17h VENDREDI",,,,9,17,8,,,,,1,,,,,"permit"
"AV-AE","\A 05h30-09h LUN. AU VEN.",,,,"5.5",9,"3.5",1,1,1,1,1,,,,,
"PD-DA","P 15 min RESERVE AUTOBUS",,,15,0,24,24,,,,,,,,1,,"bus"
"PE-JA","P 15 MIN. 07h30-16h JOURS D`ECOLE",,,15,"7.5",16,"8.5",,,,,,,,,"school",
"R-QN","\P RESERVE S3R 16h-23h LUN A SAM",,,,16,23,7,1,1,1,1,1,1,,,,"permit"
"R-FI","\P RESERVE FIACRES",,,,0,24,24,,,,,,,,1,,"fiacre"
"OUT-SDN-12","\P 8h - 12h JEUDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,12,4,,,,1,,,,,,
"OUT-SPH-02","P 2h 8h - 19h JEUDI et VENDREDI",,,120,8,19,11,,,,1,1,,,,,
"PD-TA","P A ANGLE",,,,0,24,24,,,,,,,,1,,"angled"
"AV-RK","\A 06h30-09h  16h-18h30 LUN A VEN",,,,"6.5",9,"2.5",1,1,1,1,1,,,,,
"AV-RK","\A 06h30-09h  16h-18h30 LUN A VEN",,,,16,"18.5","2.5",1,1,1,1,1,,,,,
"AV-PA","\A 14h30-15h30 LUN A VEN",,,,"14.5","15.5",1,1,1,1,1,1,,,,,
"OUT-SPH-08","P 2h 8h A 22h LUN, 8h A 22h MAR et 8h A 19h MER",,,120,8,22,14,1,1,,,,,,,,
"OUT-SPH-08","P 2h 8h A 22h LUN, 8h A 22h MAR et 8h A 19h MER",,,120,8,19,11,,,1,,,,,,,
"PV-QA","P 15 min 07h30-9h ET 14h30-16h30 LUN. AU VEN.",,,15,"7.5",9,"1.5",1,1,1,1,1,,,,,
"PV-QA","P 15 min 07h30-9h ET 14h30-16h30 LUN. AU VEN.",,,15,"14.5","16.5",2,1,1,1,1,1,,,,,
"OUT-SPH-06","P 2h 8h - 20h LUN À SAM",,,120,8,20,12,1,1,1,1,1,1,,,,
"R-VQ","\P EXCEPTE VISITEURS POSTE DE POLICE",,,,0,24,24,,,,,,,,1,,"visitor_police"
"R-XF","STAT. INT. S3R DE 9H - 23H (1 AVRIL AU 30 SEPT)",04-01,09-30,,9,23,14,,,,,,,,1,,"permit"
"PV-DJ","P 15 min 08h-10h ET 16h-18h LUN A VEN",,,15,8,10,2,1,1,1,1,1,,,,,
"PV-DJ","P 15 min 08h-10h ET 16h-18h LUN A VEN",,,15,16,18,2,1,1,1,1,1,,,,,
"R-QZ","\P RESERVE S3R 09h-18h",,,,9,18,9,,,,,,,,1,,"permit"
"OUT-SDN-06","\P 12h - 16h MARDI 1ER AVRIL - 30 NOV",04-01,11-30,,12,16,4,,1,,,,,,,,
"R-PD-2S","\P RESERVE S3R 09h-21h  (2 SECTEURS)",,,,9,21,12,,,,,,,,1,,"permit"
"OUT-SDA-02","\P 19h MERCREDI A 19h DIMANCHE",,,,19,,96,,,1,,,,,,,
"PS-JR","P 60 min 09h30-16h LUN. AU SAM.",,,60,"9.5",16,"6.5",1,1,1,1,1,1,,,,
"R-PU","\P RESERVE S3R 15h30-21h LUNDI AU VENDREDI",,,,"15.5",21,"5.5",1,1,1,1,1,,,,,"permit"
"R-PH-2S","\P EXCEPTE S3R 15h-09h   (2 SECTEURS)",,,,15,,18,,,,,,,,1,,"permit"
"R-PY-2S","\P RESERVE S3R 09h-20h LUN A SAM  (2 SECTEURS)",,,,9,20,11,1,1,1,1,1,1,,,,"permit"
"PV-DQ","P 15 min 07h-21h30 LUN A VEN",,,15,7,"21.5","14.5",1,1,1,1,1,,,,,
"PV-OF","P 60 min 09h-17h LUN A VEN",,,60,9,17,8,1,1,1,1,1,,,,,
"R-QB","\P RESERVE S3R 09h-19h",,,,9,19,10,,,,,,,,1,,"permit"
"R-MT","\P RESERVE MOTOS 01-04-01-11",04-01,11-01,,0,24,24,,,,,,,,1,,"motorbike"
"PV-QJ","P 15 MIN 08H-10H ET 15H-16H30 LUN A VEN",,,15,8,10,2,1,1,1,1,1,,,,,
"PV-QJ","P 15 MIN 08H-10H ET 15H-16H30 LUN A VEN",,,15,15,"16.5","1.5",1,1,1,1,1,,,,,
"AD-TG","\A 09h-22h",,,,9,22,13,,,,,,,,1,,
"R-QG-2S","\P EXCEPTE S3R EN TOUT TEMPS",,,,0,24,24,,,,,,,,1,,"permit"
"PE-JF","P 15 min 07h30-09h ET 14h30-18h JOURS D'ECOLE",,,15,"7.5",9,"1.5",,,,,,,,,"school",
"PE-JF","P 15 min 07h30-09h ET 14h30-18h JOURS D'ECOLE",,,15,"14.5",18,"3.5",,,,,,,,,"school",
"OUT-SDE-08","\P 7h30 - 8h30 et 15h - 16h30 JOURS D'ECOLE",,,,"7.5","8.5",1,,,,,,,,,"school",
"OUT-SDE-08","\P 7h30 - 8h30 et 15h - 16h30 JOURS D'ECOLE",,,,15,"16.5","1.5",,,,,,,,,"school",
"PD-JC","P 02h 09h-20h",,,120,9,20,11,,,,,,,,1,,
"PV-QE","P 15 MIN 07h-09h30 ET 15h-18h LUN A VEN",,,15,7,"9.5","2.5",1,1,1,1,1,,,,,
"PV-QE","P 15 MIN 07h-09h30 ET 15h-18h LUN A VEN",,,15,15,18,3,1,1,1,1,1,,,,,
"OUT-SRV-03-1S","\P excepté détenteurs de permis secteur 142 10h - 24h",,,,10,24,14,,,,,,,,1,,"permit"
"OUT-SDN-08","\P 8h - 12h MERCREDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,12,4,,,1,,,,,,,
"OUT-SPH-07","P 2h 8h - 22h LUN À SAM",,,120,8,22,14,1,1,1,1,1,1,,,,
"OUT-SRV-10-1S","panonceau excepté détenteurs de permis secteur 142",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SPM-06-2","p 15 min 8h Ã  9h et 16h30 - 17h30 lun Ã  ven",,,15,8,9,1,1,1,1,1,1,,,,,
"OUT-SPM-06-2","p 15 min 8h Ã  9h et 16h30 - 17h30 lun Ã  ven",,,15,"16.5","17.5",1,1,1,1,1,1,,,,,
"OUT-SDN-15","\P 7h - 9h VENDREDI 1ER AVRIL - 30 NOV",04-01,11-30,,7,9,2,,,,,1,,,,,
"PS-AA","P 60 min 09h-18h LUN. MAR. MER. SAM. 09h-21h JEU. VEN.",,,60,9,18,9,1,1,1,,,,,,,
"PS-AA","P 60 min 09h-18h LUN. MAR. MER. SAM. 09h-21h JEU. VEN.",,,60,9,21,12,,,,1,1,,,,,
"AV-QH","\A 05h30-09h  16h-18h30 LUN. AU VEN.",,,,"5.5",9,"3.5",1,1,1,1,1,,,,,
"AV-QH","\A 05h30-09h  16h-18h30 LUN. AU VEN.",,,,16,"18.5","2.5",1,1,1,1,1,,,,,
"OUT-SDN-14-2","\P 14h - 16h JEUDI 1ER AVRIL - 30 NOV",04-01,11-30,,14,16,2,,,,1,,,,,,
"AD-NM","\A 22h-07h",,,,22,,9,,,,,,,,1,,
"R-QI","\P RESERVE S3R 17h30-23h LUN A VEN",,,,"17.5",23,"5.5",1,1,1,1,1,,,,,"permit"
"R-QM","\P RESERVE S3R 9h-23h LUN A SAM",,,,9,23,14,1,1,1,1,1,1,,,,"permit"
"AV-JH","\A 7h-18h30 LUN A VEN",,,,7,"18.5","11.5",1,1,1,1,1,,,,,
"PV-JL","P 02h 08h-19h LUN. AU VEN.",,,120,8,19,11,1,1,1,1,1,,,,,
"AR-TT","\A RESERVE AUTOBUS",,,,0,24,24,,,,,,,,1,,"bus"
"PD-TI","P 15 min RESERVE HOTEL 7h-9h30 LUN A VEN",,,15,7,"9.5","2.5",1,1,1,1,1,,,,,"hotel"
"R-BY","\P STATIONNEMENT INTERDIT 13h-18h30 MARDI EXCEPTE BIBLIOBUS",,,,13,"18.5","5.5",,1,,,,,,,,"bibliobus"
"PE-JB","P 15 MIN. 07h30-17h JOURS D`ECOLE",,,15,"7.5",17,"9.5",,,,,,,,,"school",
"PV-DM","P 15 min 7h-9h30 LUN A VEN",,,15,7,"9.5","2.5",1,1,1,1,1,,,,,
"PV-JP","P 02h 09h30 A 15h30 LUN. AU VEN.",,,120,"9.5","15.5",6,1,1,1,1,1,,,,,
"R-WS","\P EXCEPTE S3R 15h-23h LUN A VEN et 9h-23h SAM ET DIM",,,,15,23,8,1,1,1,1,1,,,,,"permit"
"R-WS","\P EXCEPTE S3R 15h-23h LUN A VEN et 9h-23h SAM ET DIM",,,,9,23,14,,,,,,1,1,,,"permit"
"OUT-SRV-06","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SRV-06","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h",,,120,8,22,14,,,,,,,,1,,
"OUT-ADN-02","\A 7h - 8h LUNDI 1er AVRIL - 30 NOV",04-01,11-30,,7,8,1,1,,,,,,,,,
"OUT-SDN-02","\P 8h - 12h LUNDI 1ER AVRIL - 30 NOV ",04-01,11-30,,8,12,4,1,,,,,,,,,
"R-WW","\P EXCEPTE S3R 17H-09H ",,,,17,,14,,,,,,,,1,,"permit"
"OUT-SDL-04","\P EXCEPTE LIVRAISON 8h - 16h LUN À VEN",,,,8,16,8,1,1,1,1,1,,,,,"delivery"
"PV-JU","P 60 min 09h-15h30 LUN. AU VEN.",,,60,9,"15.5","6.5",1,1,1,1,1,,,,,
"OUT-ADN-23","\A 7h - 8h MAR et JEU 1er AVRIL - 30 NOV",04-01,11-30,,7,8,1,,1,,1,,,,,,
"OUT-SDE-01","\P EXCEPTE AUTOBUS SCOLAIRE",,,,0,24,24,,,,,,,,1,,"schoolbus"
"OUT-ADN-22","\A 8h - 9h LUN et JEU 1er AVRIL - 30 NOV",04-01,11-30,,8,9,1,1,,,1,,,,,,
"OUT-SDN-09-1","\P 10h - 12h MERCREDI 1er AVRIL - 30 NOV",04-01,11-30,,10,12,2,,,1,,,,,,,
"OUT-SDN-18","\P 10h - 12h VENDREDI 1ER AVRIL - 30 NOV",04-01,11-30,,10,12,2,,,,,1,,,,,
"OUT-SDN-04","\P 12h - 16h LUNDI 1ER AVRIL - 30 NOV",04-01,11-30,,12,16,4,1,,,,,,,,,
"OUT-SDA-04","\P 8h LUNDI A 8h JEUDI",,,,8,,72,1,,,,,,,,,
"OUT-SDN-05","\P 8h - 12h MARDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,12,4,,1,,,,,,,,
"OUT-SPH-05","P 2h 8h - 22h LUN À VEN",,,120,8,22,14,1,1,1,1,1,,,,,
"OUT-SPH-09","P 2h 19h A 22h MER, 8h A 22h JEU et 8h A 19h VEN",,,120,19,22,3,,,1,,,,,,,
"OUT-SPH-09","P 2h 19h A 22h MER, 8h A 22h JEU et 8h A 19h VEN",,,120,8,22,14,,,,1,,,,,,
"OUT-SPH-09","P 2h 19h A 22h MER, 8h A 22h JEU et 8h A 19h VEN",,,120,8,19,11,,,,,1,,,,,
"PS-JW","P 60 min 09h30-14h LUN A SAM",,,60,"9.5",14,"4.5",1,1,1,1,1,1,,,,
"OUT-ADN-12-1","\A 7h - 7h30 JEUDI 1er AVRIL - 30 NOV",04-01,11-30,,7,"7.5","0.5",,,,1,,,,,,
"OUT-SPM-15","P 15 MIN 8h - 18h LUN À VEN JOURS D'ÉCOLE",,,15,8,18,10,1,1,1,1,1,,,,"school",
"OUT-SPM-06","P 15 MIN 8h - 9h et 15h - 17h LUN À VEN",,,15,8,9,1,1,1,1,1,1,,,,,
"OUT-SPM-06","P 15 MIN 8h - 9h et 15h - 17h LUN À VEN",,,15,15,17,2,1,1,1,1,1,,,,,
"OUT-SPM-07","P 15 MIN 8h - 9h30 16h - 18h30 LUN À VEN",,,15,8,"9.5","1.5",1,1,1,1,1,,,,,
"OUT-SPM-07","P 15 MIN 8h - 9h30 16h - 18h30 LUN À VEN",,,15,16,"18.5","2.5",1,1,1,1,1,,,,,
"OUT-SRV-09","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h JEU. AU DIM.",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SRV-09","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h JEU. AU DIM.",,,120,8,22,14,,,,1,1,1,1,,,
"OUT-SDN-13-1","\P 10h - 12h JEUDI 1er AVRIL - 30 NOV",04-01,11-30,,10,12,2,,,,1,,,,,,
"OUT-SDE-13","\P ZONE D'ATTENTE MAX 5 MIN 8h - 10h ET 15h30 -17h30 LUN À VEN",,,5,8,10,2,1,1,1,1,1,,,,,"waiting_zone"
"OUT-SDE-13","\P ZONE D'ATTENTE MAX 5 MIN 8h - 10h ET 15h30 -17h30 LUN À VEN",,,5,"15.5","17.5",2,1,1,1,1,1,,,,,"waiting_zone"
"OUT-SDN-10-1","\P 13h - 15h MERCREDI 1er AVRIL - 30 NOV",04-01,11-30,,13,15,2,,,1,,,,,,,
"OUT-SPN-04","P 30 MIN 8h - 18h LUN À VEN",,,30,8,18,10,1,1,1,1,1,,,,,
"R-PB","\P RESERVE S3R 09h-22h",,,,9,22,13,,,,,,,,1,,"permit"
"R-PJ-2S","\P RESERVE S3R 17h-23h  (2 SECTEURS)",,,,17,23,6,,,,,,,,1,,"permit"
"AV-QI","\A 07h-09h  16h-18h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
"AV-QI","\A 07h-09h  16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"PD-TB","P 02h",,,120,0,24,24,,,,,,,,1,,
"AD-TE","\A AUX CAMIONS",,,,0,24,24,,,,,,,,1,,"truck"
"PS-OR","P 60 min 10h-18h LUN. AU SAM.",,,60,10,18,8,1,1,1,1,1,1,,,,
"PV-QF","P 15 MIN  8h-9h ET 14h30-15h30 LUN A VEN",,,15,8,9,1,1,1,1,1,1,,,,,
"PV-QF","P 15 MIN  8h-9h ET 14h30-15h30 LUN A VEN",,,15,"14.5","15.5",1,1,1,1,1,1,,,,,
"AE-JB","\A 08h-16h JOURS D'ECOLE",,,,8,16,8,,,,,,,,,"school",
"PS-JI","P 15 min 07h-18h LUN. A SAM.",,,15,7,18,11,1,1,1,1,1,1,,,,
"AV-DB","\A 06h30-09h30  15h30-18h30 LUN. AU VEN.",,,,"6.5","9.5",3,1,1,1,1,1,,,,,
"AV-DB","\A 06h30-09h30  15h30-18h30 LUN. AU VEN.",,,,"15.5","18.5",3,1,1,1,1,1,,,,,
"R-XB","INTERDICTION DE STAT. S3R (GR. R) 18H - 3H",,,,18,,9,,,,,,,,1,,"permit"
"PV-JX","P 02h 9h30-16h LUN A VEN",,,120,"9.5",16,"6.5",1,1,1,1,1,,,,,
"OUT-SDX-11","\P EXCEPTE DEBARCADERE 15 MIN",,,15,0,24,24,,,,,,,,1,,"dropoff"
"R-AU","\P RESERVE AUTOBUS",,,,0,24,24,,,,,,,,1,,"bus"
"PV-JI","P 02h 09h30-18h LUN. AU VEN.",,,120,"9.5",18,"8.5",1,1,1,1,1,,,,,
"AV-OC","\A 07h-18h LUN. AU VEN.",,,,7,18,11,1,1,1,1,1,,,,,
"AV-RJ","\A 05h-09h   15h30-18h30  LUN A VEN",,,,5,9,4,1,1,1,1,1,,,,,
"AV-RJ","\A 05h-09h   15h30-18h30  LUN A VEN",,,,"15.5","18.5",3,1,1,1,1,1,,,,,
"AV-RB","\A 06h-10h  15h30-19h30 LUN. AU VEN.",,,,6,10,4,1,1,1,1,1,,,,,
"AV-RB","\A 06h-10h  15h30-19h30 LUN. AU VEN.",,,,"15.5","19.5",4,1,1,1,1,1,,,,,
"AV-OD","\A 08h-18h  LUN. AU VEN.",,,,8,18,10,1,1,1,1,1,,,,,
"R-AL","\P RESERVE AUTOBUS TOURISTIQUES 2h",,,120,0,24,24,,,,,,,,1,,"tourist_bus"
"R-XH","\P EXCEPTE S3R 15h-21h LUN. Ã  VEN. et 9h-21h SAM.DIM.",,,,15,21,6,1,1,1,1,1,,,,,"permit"
"R-XH","\P EXCEPTE S3R 15h-21h LUN. Ã  VEN. et 9h-21h SAM.DIM.",,,,9,21,12,,,,,,1,1,,,"permit"
"AV-QZ","\A 07h-09h30  15h-19h LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"AV-QZ","\A 07h-09h30  15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"R-RY-2S","\P RESERVE S3R 09h-23h LUN A VEN  (2 SECTEURS)",,,,9,23,14,1,1,1,1,1,,,,,"permit"
"OUT-SDS-01","\P 1ER AVRIL - 30 NOV",04-01,11-30,,0,24,24,,,,,,,,1,,
"OUT-SRV-02","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 8h - 22h",,,,8,22,14,,,,,,,,1,,"permit"
"OUT-ADN-10","\A 8h -10h MERCREDI 1er AVRIL - 30 NOV",04-01,11-30,,8,10,2,,,1,,,,,,,
"PS-JF","P 60 min 08h-18h LUN. AU SAM.",,,60,8,18,10,1,1,1,1,1,1,,,,
"OUT-SPH-12","P 4h 8h - 19h LUN À VEN",,,240,8,19,11,1,1,1,1,1,,,,,
"OUT-SDN-10","\P 12h - 16h MERCREDI 1ER AVRIL - 30 NOV",04-01,11-30,,12,16,4,,,1,,,,,,,
"PS-OP","P 60 min 09h-17h LUN. AU SAM.",,,60,9,17,8,1,1,1,1,1,1,,,,
"OUT-SPH-01","P 2h 8h - 19h LUNDI, MARDI et MERCREDI",,,120,8,19,11,1,1,1,,,,,,,
"OUT-SDL-05","\P 8h - 16h MAR À SAM EXCEPTÉ LIVRAISON",,,,8,16,8,,1,,,,,,,,"delivery"
"OUT-SRV-07","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h LUN. AU SAM.",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SRV-07","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h LUN. AU SAM.",,,120,8,22,14,1,1,1,1,1,1,,,,
"OUT-ADN-21","\A 6h30 - 9h LUN et JEU 1er AVRIL - 30 NOV",04-01,11-30,,"6.5",9,"2.5",1,,,1,,,,,,
"OUT-ADP-03","\A 15h30 - 18h LUN À VEN",,,,"15.5",18,"2.5",1,1,1,1,1,,,,,
"R-RO","\P RESERVE S3R 15h-21h LUN A VEN",,,,15,21,6,1,1,1,1,1,,,,,"permit"
"R-QL","\P RESERVE S3R 16h-23h LUN A VEN",,,,16,23,7,1,1,1,1,1,,,,,"permit"
"OUT-SRV-04","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 17h - 24h",,,,17,24,7,,,,,,,,1,,"permit"
"PV-DA","P 15 min 08h-17h LUN. AU VEN.",,,15,8,17,9,1,1,1,1,1,,,,,
"R-QY","\P RESERVE S3R 09h30-18h30 LUN A SAM",,,,"9.5","18.5",9,1,1,1,1,1,1,,,,"permit"
"PB-JC","P 60 min. 09h-17h LUNDI ET JEUDI",,,60,9,17,8,1,,,1,,,,,,
"AV-QK","\A 07h-09h30  15h30-17h30 LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"AV-QK","\A 07h-09h30  15h30-17h30 LUN. AU VEN.",,,,"15.5","17.5",2,1,1,1,1,1,,,,,
"AD-JA","\A 07h-19h",,,,7,19,12,,,,,,,,1,,
"LAC-29","P RÉSERVÉ SEULEMENT DÉTENTEURS DE PERMIS #",,,,0,24,24,,,,,,,,1,,"permit"
"LAC-43","\P 7H @ 9H MARDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,7,9,2,,1,,,,,,,,
"LAC-46","\P 9H @ 12H MERCREDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,9,12,3,,,1,,,,,,,
"LAC-27","P RÉSERVÉ EN TOUT TEMPS DÉTENTEURS DE PERMIS #",,,,0,24,24,,,,,,,,1,,"permit"
"LAC-50","\P D'ICI AU COIN",,,,0,24,24,,,,,,,,1,,"distance_till_corner"
"LAC-51","\P (FLÃˆCHE SEULEMENT)",,,,0,24,24,,,,,,,,1,,
"LAC-16","P 2H",,,120,0,24,24,,,,,,,,1,,
"LAC-18","P 60 MIN",,,120,0,24,24,,,,,,,,1,,
"LAC-48","\P 9H @ 16H JEUDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,9,16,7,,,,1,,,,,,
"LAC-41","\P 9H @ 12H LUNDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,9,12,3,1,,,,,,,,,
"LAC-17","P 2H - 8H @ 18H LUN AU VEN",,,120,8,18,10,1,1,1,1,1,,,1,,
"LAC-47","\P 9H @ 16H MERCREDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,9,16,7,,,1,,,,,,,
"LAC-20","P 30 MIN - 9H @ 16H LUN AU SAM",,,30,9,16,7,1,1,1,1,1,1,,,,
"LAC-8","\ARRÊT INTERDIT ZONE D'AUTOBUS",,,,0,24,24,,,,,,,,1,,"bus"
"LAC-26","P RÉSERVÉ AUX VISITEURS DE L'ÉGLISE - DIMANCHE 10H @14H",,,,10,14,4,,,,,,,1,,,"visitor_church"
"LAC-2","\ARRÊT INTERDIT",,,,0,24,24,,,,,,,,1,,
"LAC-53","\P RÃˆGL. 2027",,,,,,0,,,,,,,,1,,"rule_2027"
"LAC-59","\P 15 AVRIL AU 15 OCTOBRE",,,,0,24,24,,,,,,,,1,,
"LAC-40","\P 7H @ 9H LUNDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,7,9,2,1,,,,,,,,,
"LAC-45","\P 7H @ 9H MERCREDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,7,9,2,,,1,,,,,,,
"LAC-34","\P 8H @ 17H MARDI-JEUDI",,,,8,17,9,,1,,1,,,,,,
"LAC-33","\P 8H @ 17H LUN-MER-VEN",,,,8,17,9,1,,1,,1,,,,,
"LAC-44","\P 9H @ 16H MARDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,9,16,7,,1,,,,,,,,
"LAC-42","\P 9H @ 16H LUNDI 1 AVRIL AU 15 NOVEMBRE",04-01,11-15,,9,16,7,1,,,,,,,,,
"LAC-21","P 60 MIN - 9H @ 18H LUN AU SAM",,,60,9,18,9,1,1,1,1,1,1,,,,
"LAC-25","DÉBARCADÃˆRE 15 MIN 7H @ 9H",,,15,7,9,2,,,,,,,,1,,"dropoff"
"LAC-7","\P RÉSERVÉ PERSONNE HANDICAPÉE",,,,0,24,24,,,,,,,,1,,"handicap"
"LAC-57","\P 9H @ 18H",,,,9,18,9,,,,,,,,1,,
"LAC-36","\P 9H @ 16H JEUDI",,,,9,16,7,,,,1,,,,,,
"PV-AB","P 60 min 08h-12h LUN A VEN",,,60,8,12,4,1,1,1,1,1,,,,,
"PT-JA","P 60 min. 09h-17h MARDI, MERCREDI ET VENDREDI",,,60,9,17,8,,1,1,,1,,,,,
"PD-DU","P DEBARCADERE",,,3,0,24,24,,,,,,,,1,,"dropoff"
"RD-JB","\P RESERVE HANDICAPES DE 09h00 A 21h00, LUNDI AU SAMEDI",,,,9,21,12,1,1,1,1,1,1,,,,"handicap"
"R-QQ","\P RESERVE S3R 15h30-23h LUN A SAM",,,,"15.5",23,"7.5",1,1,1,1,1,1,,,,"permit"
"R-QC","\P RESERVE S3R 19h-07h",,,,19,,12,,,,,,,,1,,"permit"
"R-PV","\P RESERVE S3R 10h30-12h00 LUNDI AU VENDREDI",,,,"10.5",12,"1.5",1,1,1,1,1,,,,,"permit"
"PV-DP","P 15 min 07h-19h LUN AU VEN",,,15,7,19,12,1,1,1,1,1,,,,,
"R-SO","\P EXCEPTE S3R 14h-20h LUN A SAM",,,,14,20,6,1,1,1,1,1,1,,,,"permit"
"PV-OH","P 02 h 09h30-17h LUN A VEN",,,120,"9.5",17,"7.5",1,1,1,1,1,,,,,
"OUT-SPM-05","P 15 MIN 7h30 - 9h30 et 15h -18h LUN À VEN",,,15,"7.5","9.5",2,1,1,1,1,1,,,,,
"OUT-SPM-05","P 15 MIN 7h30 - 9h30 et 15h -18h LUN À VEN",,,15,15,18,3,1,1,1,1,1,,,,,
"AV-AM","\A 07h30-9h LUN. A VEN.",,,,"7.5",9,"1.5",1,1,1,1,1,,,,,
"OUT-SRV-08","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h LUN. AU MER.",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SRV-08","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h LUN. AU MER.",,,120,8,22,14,1,1,1,,,,,,,
"OUT-SRV-03","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 10h - 24h",,,,10,24,14,,,,,,,,1,,"permit"
"AV-AI","\A 06h-10h LUN. AU VEN.",,,,6,10,4,1,1,1,1,1,,,,,
"R-RF","\P RESERVE S3R 09h-20h",,,,9,20,11,,,,,,,,1,,"permit"
"OUT-SRV-01","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 8h - 19h LUNDI AU MERCREDI",,,,8,19,11,1,1,1,,,,,,,"permit"
