"ID","Code","Description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","LUN","MAR","MER","JEU","VEN","SAM","DIM","DAILY","special_days","restrict_type"
"34411","OUT-ADN-01","\A 7h - 7h30 LUNDI 1er AVRIL - 30 NOV","04-01","11-30",,7,7.5,0.5,1,,,,,,,,,
"3442","AV-DC","\A 06h30-09h30 LUN. AU VEN.",,,,6.5,9.5,3,1,1,1,1,1,,,,,
"34436","OUT-ADN-07","\A 10h -12h MARDI 1er AVRIL - 30 NOV","04-01","11-30",,10,12,2,,1,,,,,,,,
"34525","OUT-ADN-18","\A 14h - 16h VENDREDI 1er AVRIL - 30 NOV","04-01","11-30",,14,16,2,,,,,1,,,,,
"3453","PV-PB","P 02h 09h-18h LUN. AU VEN.",,,120,9,18,9,1,1,1,1,1,,,,,
"34581","OUT-SC-09","\A 7h - 8h MARDI JEUDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 30 min. 8h30-17h LUN. AU VEN.",,,30,8.5,17,8.5,1,1,1,1,1,,,,,"dropoff"
"34581","OUT-SC-09","\A 7h - 8h MARDI JEUDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 30 min. 8h30-17h LUN. AU VEN.","04-01","11-30",,7,8,1,,1,,1,,,,,,
"34689","OUT-SDN-17-1","\P 9h - 12h VENDREDI 1er AVRIL - 30 NOV","04-01","11-30",,9,12,3,,,,,1,,,,,
"34773","R-BT","\P RESERVE BIBLIOBUS 14h-16h LUNDI",,,,14,16,2,1,,,,,,,,,"bibliobus"
"3521","AV-AC","\A 07h-09h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
"3539","R-RN","\P RESERVE S3R 09h-18h LUN A SAM",,,,9,18,9,1,1,1,1,1,1,,,,"permit"
"36","GS-A-07","STATIONNEMENT PAYANT...",,,,0,24,24,,,,,,,,1,,"paid"
"36003","PV-QI","P 15 MIN 07h30-09h ET 16h-18h 30 LUN A VEN GARDERIE SEULEMENT",,,15,7.5,9,1.5,1,1,1,1,1,,,,,"nursery"
"36003","PV-QI","P 15 MIN 07h30-09h ET 16h-18h 30 LUN A VEN GARDERIE SEULEMENT",,,15,16,18,2,1,1,1,1,1,,,,,"nursery"
"36086","R-WE","\P EXCEPTE S3R 18h-21h LUN A VEN  ET  17h-21h SAM ET DIM",,,,18,21,3,1,1,1,1,1,,,,,"permit"
"36086","R-WE","\P EXCEPTE S3R 18h-21h LUN A VEN  ET  17h-21h SAM ET DIM",,,,17,21,4,,,,,,1,1,,,"permit"
"3625","PD-AD","P STAT. A 45 cm DE LA BORDURE - 15 AVRIL AU 1er NOV.","04-15","11-01",,0,24,24,,,,,,,,1,,"Distance_0.45m"
"3659","PS-JK","P 02h 09h30-18h LUN. AU SAM.",,,120,9.5,18,8.5,1,1,1,1,1,1,,,,
"3663","PS-OB","P 60 min 10h30-18h LUN. AU SAM.",,,60,10.5,18,7.5,1,1,1,1,1,1,,,,
"36700","PV-DL","P DEBARCADERE 07h-18h LUN A VEN",,,3,7,18,11,1,1,1,1,1,,,,,"dropoff"
"36729","PV-AA","P 60 min 09h-12h LUN A VEN",,,60,9,12,3,1,1,1,1,1,,,,,
"3683","R-PR","\P RESERVE S3R 08h30-10h LUNDI AU VENDREDI",,,,8.5,10,1.5,1,1,1,1,1,,,,,"permit"
"36871","OUT-SRV-05","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h -22h LUN. AU VEN",,,,0,24,24,,,,,,,,1,,"permit"
"36871","OUT-SRV-05","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h -22h LUN. AU VEN",,,120,8,22,14,1,1,1,1,1,,,,,
"36894","OUT-ADN-16","\A 8h - 10h VENDREDI 1er AVRIL - 30 NOV","04-01","11-30",,8,10,2,,,,,1,,,,,
"37542","LAC-23","P 10 MIN - 7H @ 8H - 15H @ 16H LUN AU VEN",,,10,7,8,1,1,1,1,1,1,,,,,
"37542","LAC-23","P 10 MIN - 7H @ 8H - 15H @ 16H LUN AU VEN",,,10,15,16,1,1,1,1,1,1,,,,,
"3763","R-SW","\P EXCEPTE S3R 09h30-23h LUN A SAM",,,,9.5,23,13.5,1,1,1,1,1,1,,,,"permit"
"37672","LAC-52","\P (STATIONNEMENT INTERDIT)",,,,0,24,24,,,,,,,,1,,
"37780","LAC-5","\P RÉSERVÉ FAMILLE NOMBREUSE",,,,0,24,24,,,,,,,,1,,"big_family"
"37813","LAC-35","\P 9H @ 16H MARDI",,,,9,16,7,,1,,,,,,,,
"3784","PD-ZZ","P RESERVE (utilisation pour stationnement hors rue seulement)",,,,0,24,24,,,,,,,,1,,"reserved"
"37846","RV-JC","\P RESERVE HANDICAPES 08h-20h, LUN. AU VEN.",,,,8,20,12,1,1,1,1,1,,,,,"handicap"
"3786","PV-DK","P 15 min 07h-18h30 LUN A VEN",,,15,7,18.5,11.5,1,1,1,1,1,,,,,
"37876","R-BV","\P 14h-18h30 VENDREDI EXCEPTE BIBLIOBUS",,,,14,18.5,4.5,,,,,1,,,,,"bibliobus"
"37904","R-WO","\P EXCEPTE S3R 17h-23h LUN A SAM",,,,17,23,6,1,1,1,1,1,1,,,,"permit"
"38019","PV-PA","P 60 min 11h30-19h LUN. AU VEN.",,,60,11.5,19,7.5,1,1,1,1,1,,,,,
"38314","AD-TF","\A 08h-20h",,,,8,20,12,,,,,,,,1,,
"38441","AE-JH","\A 07h30-18h JOURS D'ECOLE",,,,7.5,18,10.5,,,,,,,,,"school",
"38629","PB-JB","P 15 min. 09h-15h MAR. MER.",,,15,9,15,6,,1,1,,,,,,,
"38636","R-SA","\P RESERVE S3R 17h-21h LUN A SAM",,,,17,21,4,1,1,1,1,1,1,,,,"permit"
"38687","OUT-SC-15","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min.",,,15,,,0,,,,,,,,1,,"dropoff"
"38687","OUT-SC-15","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min.","04-01","11-30",,8,12,4,,,,,1,,,,,
"38704","OUT-SRV-11","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 8h - 24h",,,,8,24,16,,,,,,,,1,,"permit"
"38770","OUT-SDX-07","\P 7h - 24h EXCEPTE VISITEURS COURS MUNICIPALE SECURITE PUBLIQUE",,,,7,24,17,,,,,,,,1,,"visitor_police,police"
"38772","OUT-SDE-11","\P 8h30 - 10h et 15h - 16h LUN À JEU 8h30-10h 12h - 13h VENDREDI EXCEPTE AUTOBUS SCOLAIRE",,,,8.5,10,1.5,1,1,1,1,1,,,,,"schoolbus"
"38772","OUT-SDE-11","\P 8h30 - 10h et 15h - 16h LUN À JEU 8h30-10h 12h - 13h VENDREDI EXCEPTE AUTOBUS SCOLAIRE",,,,15,16,1,1,1,1,1,,,,,,"schoolbus"
"38772","OUT-SDE-11","\P 8h30 - 10h et 15h - 16h LUN À JEU 8h30-10h 12h - 13h VENDREDI EXCEPTE AUTOBUS SCOLAIRE",,,,12,13,1,,,,,1,,,,,"schoolbus"
"3884","R-DP","\P RESERVE TITULAIRES DE PERMIS",,,,0,24,24,,,,,,,,1,,"permit"
"3887","PD-TF","P EN FILE",,,,0,24,24,,,,,,,,1,,"lined"
"3890","AV-QC","\A 08h-09h30  16h-18h30 LUN. AU VEN.",,,,8,9.5,1.5,1,1,1,1,1,,,,,
"3890","AV-QC","\A 08h-09h30  16h-18h30 LUN. AU VEN.",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"3922","PC-TA","P 03h LUN ET MAR  JEU ET VEN",,,180,0,24,24,1,1,,1,1,,,,,
"39248","R-RD","\P RESERVE S3R 15h30-21h",,,,15.5,21,5.5,,,,,,,,1,,"permit"
"3925","PU-TA","P 03h 07h-18h MER",,,180,7,18,11,,,1,,,,,,,
"3926","R-WP","\P EXCEPTE S3R 9h-17h VENDREDI",,,,9,17,8,,,,,1,,,,,"permit"
"39272","PS-JP","P 60 min 09h30-14h30 LUN A SAM",,,60,9.5,14.5,5,1,1,1,1,1,1,,,,
"3942","AV-AE","\A 05h30-09h LUN. AU VEN.",,,,5.5,9,3.5,1,1,1,1,1,,,,,
"39560","R-SQ","\P RESERVE S3R 9h30 A 21h LUNDI A SAMEDI",,,,9.5,21,11.5,1,1,1,1,1,1,,,,"permit"
"3999","PD-DA","P 15 min RESERVE AUTOBUS",,,15,0,24,24,,,,,,,,1,,"bus"
"4000","PE-JA","P 15 MIN. 07h30-16h JOURS D`ECOLE",,,15,7.5,16,8.5,,,,,,,,,"school",
"4012","R-QN","\P RESERVE S3R 16h-23h LUN A SAM",,,,16,23,7,1,1,1,1,1,1,,,,"permit"
"4016","R-FI","\P RESERVE FIACRES",,,,0,24,24,,,,,,,,1,,"fiacre"
"4025","OUT-SDN-12","\P 8h - 12h JEUDI 1ER AVRIL - 30 NOV","04-01","11-30",,8,12,4,,,,1,,,,,,
"4026","OUT-SPH-02","P 2h 8h - 19h JEUDI et VENDREDI",,,120,8,19,11,,,,1,1,,,,,
"4075","PD-TA","P A ANGLE",,,,0,24,24,,,,,,,,1,,"angled"
"4102","AV-RK","\A 06h30-09h  16h-18h30 LUN A VEN",,,,6.5,9,2.5,1,1,1,1,1,,,,,
"4102","AV-RK","\A 06h30-09h  16h-18h30 LUN A VEN",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"41318","R-RJ-2S","\P RESERVE S3R 09h30-20h LUN A SAM (2 SECTEURS)",,,,9.5,20,10.5,1,1,1,1,1,1,,,,"permit"
"4161","AV-PA","\A 14h30-15h30 LUN A VEN",,,,14.5,15.5,1,1,1,1,1,1,,,,,
"4164","OUT-SPH-08","P 2h 8h A 22h LUN, 8h A 22h MAR et 8h A 19h MER",,,120,8,22,14,1,1,,,,,,,,
"4164","OUT-SPH-08","P 2h 8h A 22h LUN, 8h A 22h MAR et 8h A 19h MER",,,120,8,19,11,,,1,,,,,,,
"41750","R-WG","\P EXCEPTE S3R 10h-21h LUN A SAM",,,,10,21,11,1,1,1,1,1,1,,,,"permit"
"4177","PV-QA","P 15 min 07h30-9h ET 14h30-16h30 LUN. AU VEN.",,,15,7.5,9,1.5,1,1,1,1,1,,,,,
"4177","PV-QA","P 15 min 07h30-9h ET 14h30-16h30 LUN. AU VEN.",,,15,14.5,16.5,2,1,1,1,1,1,,,,,
"4188","OUT-SPH-06","P 2h 8h - 20h LUN À SAM",,,120,8,20,12,1,1,1,1,1,1,,,,
"4204","R-VQ","\P EXCEPTE VISITEURS POSTE DE POLICE",,,,0,24,24,,,,,,,,1,,"visitor_police"
"42047","R-DR","\P EXCEPTE TITULAIRE DE PERMIS 07h-17h LUN A VEN",,,,7,17,10,1,1,1,1,1,,,,,"permit"
"4232","R-XF","STAT. INT. S3R DE 9H - 23H (1 AVRIL AU 30 SEPT)","04-01","09-30",,9,23,14,,,,,,,,1,,"permit"
"4276","PV-DJ","P 15 min 08h-10h ET 16h-18h LUN A VEN",,,15,8,10,2,1,1,1,1,1,,,,,
"4276","PV-DJ","P 15 min 08h-10h ET 16h-18h LUN A VEN",,,15,16,18,2,1,1,1,1,1,,,,,
"4283","R-QZ","\P RESERVE S3R 09h-18h",,,,9,18,9,,,,,,,,1,,"permit"
"4301","OUT-SDN-06","\P 12h - 16h MARDI 1ER AVRIL - 30 NOV","04-01","11-30",,12,16,4,,1,,,,,,,,
"43056","R-AY","\P EXCEPTE AIRE D'EMBARQUEMENT AUTOBUS TOURISTIQUES",,,3,0,24,24,,,,,,,,1,,"tourist_bus"
"4315","R-PD-2S","\P RESERVE S3R 09h-21h  (2 SECTEURS)",,,,9,21,12,,,,,,,,1,,"permit"
"4324","OUT-SDA-02","\P 19h MERCREDI A 19h DIMANCHE",,,,19,,96,,,1,,,,,,,
"43363","PV-PC","P 60 min 12h-16h LUN A VEN",,,60,12,16,4,1,1,1,1,1,,,,,
"4350","PS-JR","P 60 min 09h30-16h LUN. AU SAM.",,,60,9.5,16,6.5,1,1,1,1,1,1,,,,
"43536","AV-QX","\A 06h-10h  16h-18h30 LUN. AU VEN.",,,,6,10,4,1,1,1,1,1,,,,,
"43536","AV-QX","\A 06h-10h  16h-18h30 LUN. AU VEN.",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"4354","R-PU","\P RESERVE S3R 15h30-21h LUNDI AU VENDREDI",,,,15.5,21,5.5,1,1,1,1,1,,,,,"permit"
"4361","R-PH-2S","\P EXCEPTE S3R 15h-09h   (2 SECTEURS)",,,,15,,18,,,,,,,,1,,"permit"
"4373","R-PY-2S","\P RESERVE S3R 09h-20h LUN A SAM  (2 SECTEURS)",,,,9,20,11,1,1,1,1,1,1,,,,"permit"
"4383","PV-DQ","P 15 min 07h-21h30 LUN A VEN",,,15,7,21.5,14.5,1,1,1,1,1,,,,,
"4396","PV-OF","P 60 min 09h-17h LUN A VEN",,,60,9,17,8,1,1,1,1,1,,,,,
"4397","R-QB","\P RESERVE S3R 09h-19h",,,,9,19,10,,,,,,,,1,,"permit"
"44057","PV-JY","P 15 min 07h-09h ET 12h-14h LUN A VEN",,,15,7,9,2,1,1,1,1,1,,,,,
"44057","PV-JY","P 15 min 07h-09h ET 12h-14h LUN A VEN",,,15,12,14,2,1,1,1,1,1,,,,,
"44817","PB-JD","P 2h 09h-17h MAR ET VEN",,,120,9,17,8,,1,,,1,,,,,
"44922","R-WF","\P EXCEPTE S3R 15h-23h LUN A VEN",,,,15,23,8,1,1,1,1,1,,,,,"permit"
"4497","R-MT","\P RESERVE MOTOS 01/04-01/11","04-01","11-01",,0,24,24,,,,,,,,1,,"motorbike"
"4523","PV-QJ","P 15 MIN 08H-10H ET 15H-16H30 LUN A VEN",,,15,8,10,2,1,1,1,1,1,,,,,
"4523","PV-QJ","P 15 MIN 08H-10H ET 15H-16H30 LUN A VEN",,,15,15,16.5,1.5,1,1,1,1,1,,,,,
"45362","OUT-SDP-06","\P   10h - 24h jeudi au samedi et 10h - 19h dimanche",,,,10,24,14,,,,1,1,1,,,,
"45362","OUT-SDP-06","\P   10h - 24h jeudi au samedi et 10h - 19h dimanche",,,,10,19,9,,,,,,,1,,,
"45365","OUT-SDP-05","\P   10h - 24h lundi - mardi et 10h - 19h mercredi",,,,10,24,14,1,1,,,,,,,,
"45365","OUT-SDP-05","\P   10h - 24h lundi - mardi et 10h - 19h mercredi",,,,10,19,9,,,1,,,,,,,
"4546","AD-TG","\A 09h-22h",,,,9,22,13,,,,,,,,1,,
"4561","R-QG-2S","\P EXCEPTE S3R EN TOUT TEMPS",,,,0,24,24,,,,,,,,1,,"permit"
"4571","PE-JF","P 15 min 07h30-09h ET 14h30-18h JOURS D'ECOLE",,,15,7.5,9,1.5,,,,,,,,,"school",
"4571","PE-JF","P 15 min 07h30-09h ET 14h30-18h JOURS D'ECOLE",,,15,14.5,18,3.5,,,,,,,,,"school",
"45783","PV-QK","P 15 MIN 09h-10h ET 15h-18h LUN A VEN GARDERIE SEULEMENT",,,15,9,10,1,1,1,1,1,1,,,,,"nursery"
"45783","PV-QK","P 15 MIN 09h-10h ET 15h-18h LUN A VEN GARDERIE SEULEMENT",,,15,15,18,3,1,1,1,1,1,,,,,"nursery"
"45812","AV-JI","\A 06h-19h LUN A VEN",,,,6,19,13,1,1,1,1,1,,,,,
"46141","PE-JH","P 15 min 07h-09h ET 14h-18h JOURS D'ECOLE",,,15,7,9,2,,,,,,,,,"school",
"46141","PE-JH","P 15 min 07h-09h ET 14h-18h JOURS D'ECOLE",,,15,14,18,4,,,,,,,,,"school",
"46150","PS-JQ","P 15 min 09h30-18h LUN A SAM",,,15,9.5,18,8.5,1,1,1,1,1,1,,,,
"4624","OUT-SDE-08","\P 7h30 - 8h30 et 15h - 16h30 JOURS D'ECOLE",,,,7.5,8.5,1,,,,,,,,,"school",
"4624","OUT-SDE-08","\P 7h30 - 8h30 et 15h - 16h30 JOURS D'ECOLE",,,,15,16.5,1.5,,,,,,,,,"school",
"4650","PD-JC","P 02h 09h-20h",,,120,9,20,11,,,,,,,,1,,
"4708","PV-QE","P 15 MIN 07h-09h30 ET 15h-18h LUN A VEN",,,15,7,9.5,2.5,1,1,1,1,1,,,,,
"4708","PV-QE","P 15 MIN 07h-09h30 ET 15h-18h LUN A VEN",,,15,15,18,3,1,1,1,1,1,,,,,
"4714","OUT-SRV-03-1S","\P excepté détenteurs de permis secteur 142 10h - 24h",,,,10,24,14,,,,,,,,1,,"permit"
"4716","OUT-SDN-08","\P 8h - 12h MERCREDI 1ER AVRIL - 30 NOV","04-01","11-30",,8,12,4,,,1,,,,,,,
"4717","OUT-SPH-07","P 2h 8h - 22h LUN À SAM",,,120,8,22,14,1,1,1,1,1,1,,,,
"4718","OUT-SRV-10-1S","panonceau excepté détenteurs de permis secteur 142",,,,0,24,24,,,,,,,,1,,"permit"
"47311","R-WR","\P EXCEPTE S3R 09h30-18h30",,,,9.5,18.5,9,,,,,,,,1,,"permit"
"4740","OUT-SPM-06-2","p 15 min 8h à 9h et 16h30 - 17h30 lun à ven",,,15,8,9,1,1,1,1,1,1,,,,,
"4740","OUT-SPM-06-2","p 15 min 8h à 9h et 16h30 - 17h30 lun à ven",,,15,16.5,17.5,1,1,1,1,1,1,,,,,
"4741","OUT-SDN-15","\P 7h - 9h VENDREDI 1ER AVRIL - 30 NOV","04-01","11-30",,7,9,2,,,,,1,,,,,
"47542","R-WQ","\P EXCEPTE S3R 09h30-18h30 LUN A VEN",,,,9.5,18.5,9,1,1,1,1,1,,,,,"permit"
"47544","OUT-SPM-13","P 15 MIN",,,15,0,24,24,,,,,,,,1,,
"47586","PV-DF","P 15 min 09h-16h LUN. AU VEN.",,,15,9,16,7,1,1,1,1,1,,,,,
"4798","PS-AA","P 60 min 09h-18h LUN. MAR. MER. SAM. 09h-21h JEU. VEN.",,,60,9,18,9,1,1,1,,,,,,,
"4798","PS-AA","P 60 min 09h-18h LUN. MAR. MER. SAM. 09h-21h JEU. VEN.",,,60,9,21,12,,,,1,1,,,,,
"48040","PV-OS","P 60 min 9h-21h LUN A VEN",,,60,9,21,12,1,1,1,1,1,,,,,
"4814","AV-QH","\A 05h30-09h  16h-18h30 LUN. AU VEN.",,,,5.5,9,3.5,1,1,1,1,1,,,,,
"4814","AV-QH","\A 05h30-09h  16h-18h30 LUN. AU VEN.",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"4829","OUT-SDN-14-2","\P 14h - 16h JEUDI 1ER AVRIL - 30 NOV","04-01","11-30",,14,16,2,,,,1,,,,,,
"4838","AD-NM","\A 22h-07h",,,,22,,9,,,,,,,,1,,
"48503","R-AN","\P RESERVE AUTOBUS 15h-18h LUN. AU VEN.",,,,15,18,3,1,1,1,1,1,,,,,"bus"
"4852","R-QI","\P RESERVE S3R 17h30-23h LUN A VEN",,,,17.5,23,5.5,1,1,1,1,1,,,,,"permit"
"4856","R-QM","\P RESERVE S3R 9h-23h LUN A SAM",,,,9,23,14,1,1,1,1,1,1,,,,"permit"
"4858","AV-JH","\A 7h-18h30 LUN A VEN",,,,7,18.5,11.5,1,1,1,1,1,,,,,
"48608","PV-OC","P 60 min 09h30-17h LUN A VEN",,,60,9.5,17,7.5,1,1,1,1,1,,,,,
"48756","PS-JS","P 2h 12h-15h30 LUN A SAM",,,120,12,15.5,3.5,1,1,1,1,1,1,,,,
"4887","PV-JL","P 02h 08h-19h LUN. AU VEN.",,,120,8,19,11,1,1,1,1,1,,,,,
"49140","R-QS","\P RESERVE S3R 18h-21h LUN A VEN",,,,18,21,3,1,1,1,1,1,,,,,"permit"
"49299","OUT-SDX-04","\P EXCEPTE 2h 10h - 12h LUN À VEN, 16h30 -18h30 SAMEDI ET 8h30 - 13h DIMANCHE",,,120,10,12,2,1,1,1,1,1,,,,,
"49299","OUT-SDX-04","\P EXCEPTE 2h 10h - 12h LUN À VEN, 16h30 -18h30 SAMEDI ET 8h30 - 13h DIMANCHE",,,120,16.5,18.5,2,,,,,,1,,,,
"49299","OUT-SDX-04","\P EXCEPTE 2h 10h - 12h LUN À VEN, 16h30 -18h30 SAMEDI ET 8h30 - 13h DIMANCHE",,,120,8.5,13,4.5,,,,,,,1,,,
"49303","OUT-SPM-10","P 15 MIN 8h30 - 17h30 JOURS D'ÉCOLE",,,15,8.5,17.5,9,,,,,,,,,"school",
"49317","OUT-SPM-03","P 15 MIN 7h30 - 9h et 15h30 - 18h LUN À VEN",,,15,7.5,9,1.5,1,1,1,1,1,,,,,
"49317","OUT-SPM-03","P 15 MIN 7h30 - 9h et 15h30 - 18h LUN À VEN",,,15,15.5,18,2.5,1,1,1,1,1,,,,,
"49424","OUT-SDE-10","\P 8h - 10h et 15h - 17h LUN À VEN EXCEPTE AUTOBUS SCOLAIRE ",,,,8,10,2,1,1,1,1,1,,,,,"schoolbus"
"49424","OUT-SDE-10","\P 8h - 10h et 15h - 17h LUN À VEN EXCEPTE AUTOBUS SCOLAIRE ",,,,15,17,2,1,1,1,1,1,,,,,"schoolbus"
"49428","OUT-SRV-15","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 18h - 24h ",,,,18,24,6,,,,,,,,1,,"permit"
"4954","AR-TT","\A RESERVE AUTOBUS",,,,0,24,24,,,,,,,,1,,"bus"
"4975","PD-TI","P 15 min RESERVE HOTEL 7h-9h30 LUN A VEN",,,15,7,9.5,2.5,1,1,1,1,1,,,,,"hotel"
"5017","R-BY","\P STATIONNEMENT INTERDIT 13h-18h30 MARDI EXCEPTE BIBLIOBUS",,,,13,18.5,5.5,,1,,,,,,,,"bibliobus"
"5020","PE-JB","P 15 MIN. 07h30-17h JOURS D`ECOLE",,,15,7.5,17,9.5,,,,,,,,,"school",
"5028","PV-DM","P 15 min 7h-9h30 LUN A VEN",,,15,7,9.5,2.5,1,1,1,1,1,,,,,
"5038","PV-JP","P 02h 09h30 A 15h30 LUN. AU VEN.",,,120,9.5,15.5,6,1,1,1,1,1,,,,,
"5060","R-WS","\P EXCEPTE S3R 15h-23h LUN A VEN et 9h-23h SAM ET DIM",,,,15,23,8,1,1,1,1,1,,,,,"permit"
"5060","R-WS","\P EXCEPTE S3R 15h-23h LUN A VEN et 9h-23h SAM ET DIM",,,,9,23,14,,,,,,1,1,,,"permit"
"5095","OUT-SRV-06","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h",,,,0,24,24,,,,,,,,1,,"permit"
"5095","OUT-SRV-06","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h",,,120,8,22,14,,,,,,,,1,,
"51000","OUT-SPM-14","P 15 MIN 15h - 16h LUN À VEN JOURS D'ÉCOLE",,,15,15,16,1,1,1,1,1,1,,,,"school",
"5109","OUT-ADN-02","\A 7h - 8h LUNDI 1er AVRIL - 30 NOV","04-01","11-30",,7,8,1,1,,,,,,,,,
"5118","OUT-SDN-02","\P 8h - 12h LUNDI 1ER AVRIL - 30 NOV ","04-01","11-30",,8,12,4,1,,,,,,,,,
"5121","R-WW","\P EXCEPTE S3R 17H-09H ",,,,17,,14,,,,,,,,1,,"permit"
"5122","OUT-SDL-04","\P EXCEPTE LIVRAISON 8h - 16h LUN À VEN",,,,8,16,8,1,1,1,1,1,,,,,"delivery"
"5124","PV-JU","P 60 min 09h-15h30 LUN. AU VEN.",,,60,9,15.5,6.5,1,1,1,1,1,,,,,
"5138","OUT-ADN-23","\A 7h - 8h MAR et JEU 1er AVRIL - 30 NOV","04-01","11-30",,7,8,1,,1,,1,,,,,,
"5145","OUT-SDE-01","\P EXCEPTE AUTOBUS SCOLAIRE",,,,0,24,24,,,,,,,,1,,"schoolbus"
"5151","OUT-ADN-22","\A 8h - 9h LUN et JEU 1er AVRIL - 30 NOV","04-01","11-30",,8,9,1,1,,,1,,,,,,
"5156","OUT-SDN-09-1","\P 10h - 12h MERCREDI 1er AVRIL - 30 NOV","04-01","11-30",,10,12,2,,,1,,,,,,,
"51655","R-WU","\P EXCEPTE S3R 11h-18h LUN A VEN",,,,11,18,7,1,1,1,1,1,,,,,"permit"
"5182","OUT-SDN-18","\P 10h - 12h VENDREDI 1ER AVRIL - 30 NOV","04-01","11-30",,10,12,2,,,,,1,,,,,
"5183","OUT-SDN-04","\P 12h - 16h LUNDI 1ER AVRIL - 30 NOV","04-01","11-30",,12,16,4,1,,,,,,,,,
"5184","OUT-SDA-04","\P 8h LUNDI A 8h JEUDI",,,,8,,72,1,,,,,,,,,
"51911","OUT-SDN-19","\P 12h - 15h VENDREDI 1ER AVRIL - 30 NOV","04-01","11-30",,12,15,3,,,,,1,,,,,
"5198","OUT-SDN-05","\P 8h - 12h MARDI 1ER AVRIL - 30 NOV","04-01","11-30",,8,12,4,,1,,,,,,,,
"5222","OUT-SPH-05","P 2h 8h - 22h LUN À VEN",,,120,8,22,14,1,1,1,1,1,,,,,
"5223","OUT-SPH-09","P 2h 19h A 22h MER, 8h A 22h JEU et 8h A 19h VEN",,,120,19,22,3,,,1,,,,,,,
"5223","OUT-SPH-09","P 2h 19h A 22h MER, 8h A 22h JEU et 8h A 19h VEN",,,120,8,22,14,,,,1,,,,,,
"5223","OUT-SPH-09","P 2h 19h A 22h MER, 8h A 22h JEU et 8h A 19h VEN",,,120,8,19,11,,,,,1,,,,,
"52273","LAC-4","\ARRÊT INTERDIT (HEURE)",,,,0,24,24,,,,,,,,1,,
"52499","LAC-58","\P 18H @ 9H",,,,18,,15,,,,,,,,1,,
"52512","LAC-56","\P 9H @ 16H LUN-MAR-MER-JEU",,,,9,16,7,1,1,1,1,,,,,,
"5257","PS-JW","P 60 min 09h30-14h LUN A SAM",,,60,9.5,14,4.5,1,1,1,1,1,1,,,,
"52813","AV-JC","\A 07h-22h LUN. AU VEN.",,,,7,22,15,1,1,1,1,1,,,,,
"5284","OUT-ADN-12-1","\A 7h - 7h30 JEUDI 1er AVRIL - 30 NOV","04-01","11-30",,7,7.5,0.5,,,,1,,,,,,
"5285","OUT-SPM-15","P 15 MIN 8h - 18h LUN À VEN JOURS D'ÉCOLE",,,15,8,18,10,1,1,1,1,1,,,,"school",
"5286","OUT-SPM-06","P 15 MIN 8h - 9h et 15h - 17h LUN À VEN",,,15,8,9,1,1,1,1,1,1,,,,,
"5286","OUT-SPM-06","P 15 MIN 8h - 9h et 15h - 17h LUN À VEN",,,15,15,17,2,1,1,1,1,1,,,,,
"5287","OUT-SPM-07","P 15 MIN 8h - 9h30 16h - 18h30 LUN À VEN",,,15,8,9.5,1.5,1,1,1,1,1,,,,,
"5287","OUT-SPM-07","P 15 MIN 8h - 9h30 16h - 18h30 LUN À VEN",,,15,16,18.5,2.5,1,1,1,1,1,,,,,
"5289","OUT-SRV-09","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h JEU. AU DIM.",,,,0,24,24,,,,,,,,1,,"permit"
"5289","OUT-SRV-09","P DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h - 22h JEU. AU DIM.",,,120,8,22,14,,,,1,1,1,1,,,
"5291","OUT-SDN-13-1","\P 10h - 12h JEUDI 1er AVRIL - 30 NOV","04-01","11-30",,10,12,2,,,,1,,,,,,
"5292","OUT-SDE-13","\P ZONE D'ATTENTE MAX 5 MIN 8h - 10h ET 15h30 -17h30 LUN À VEN",,,5,8,10,2,1,1,1,1,1,,,,,"waiting_zone"
"5292","OUT-SDE-13","\P ZONE D'ATTENTE MAX 5 MIN 8h - 10h ET 15h30 -17h30 LUN À VEN",,,5,15.5,17.5,2,1,1,1,1,1,,,,,"waiting_zone"
